Precio_Entrada,Tiempo_Entrada,Precio_Salida,Tiempo_Salida,Perdida,Metodo,Cantidad_Trade
30468.64,2023-07-05 22:25:45.567672,30467.25,2023-07-05 22:25:46.538595,-0.00694999999999709,SEÑAL,0.005
30467.77,2023-07-05 22:26:21.452282,30461.9,2023-07-05 22:28:17.076948,-0.029349999999994908,SEÑAL,0.005
30459.62,2023-07-05 22:28:57.572325,30451.72,2023-07-05 22:29:34.661922,-0.039499999999989086,UMBRAL_PERDIDA,0.005
30450.8,2023-07-05 22:30:31.783053,30436.88,2023-07-05 22:31:35.351582,-0.06959999999999127,UMBRAL_PERDIDA,0.005
30446.82,2023-07-05 22:32:22.908711,30440.49,2023-07-05 22:32:39.681865,-0.03164999999999054,UMBRAL_PERDIDA,0.005
30440.39,2023-07-05 22:33:37.061376,30430.87,2023-07-05 22:34:27.151569,-0.04760000000000218,UMBRAL_PERDIDA,0.005
30433.84,2023-07-05 22:35:04.577772,30428.43,2023-07-05 22:35:27.798403,-0.027049999999999273,SEÑAL,0.005
30448.2,2023-07-05 22:40:12.690058,30445.47,2023-07-05 22:40:43.267396,-0.013649999999997817,SEÑAL,0.005
30444.37,2023-07-05 22:41:03.928179,30444.09,2023-07-05 22:41:07.315311,-0.0013999999999941793,SEÑAL,0.005
30446.43,2023-07-05 22:41:08.492888,30445.4,2023-07-05 22:41:09.473712,-0.005149999999994179,SEÑAL,0.005
30447.45,2023-07-05 22:41:11.687306,30446.39,2023-07-05 22:41:12.602916,-0.005300000000006549,SEÑAL,0.005
30447.21,2023-07-05 22:41:14.925072,30433.01,2023-07-05 22:41:27.238954,-0.07100000000000364,UMBRAL_PERDIDA,0.005
30437.77,2023-07-05 22:41:57.891129,30437.29,2023-07-05 22:44:08.889921,-0.002399999999997817,SEÑAL,0.005
30436.85,2023-07-05 22:44:59.688516,30427.41,2023-07-05 22:45:09.358100,-0.047199999999993456,UMBRAL_PERDIDA,0.005
30405.05,2023-07-05 22:46:13.390992,30401.9,2023-07-05 22:46:23.542690,-0.015749999999989085,UMBRAL_PERDIDA,0.005
30432.45,2023-07-05 22:48:48.582140,30431.92,2023-07-05 22:49:08.628663,-0.002650000000012369,SEÑAL,0.005
30435.99,2023-07-05 22:49:19.031691,30432.58,2023-07-05 22:49:25.588822,-0.017049999999999274,SEÑAL,0.005
30450.56,2023-07-05 22:53:26.108376,30446.58,2023-07-05 22:53:52.614533,-0.01989999999999782,SEÑAL,0.005
30428.44,2023-07-05 22:55:20.818113,30423.3,2023-07-05 22:55:33.918445,-0.02569999999999709,UMBRAL_PERDIDA,0.005
30425.68,2023-07-05 22:56:21.823647,30422.56,2023-07-05 22:57:18.555199,-0.015599999999994908,SEÑAL,0.005
30428.51,2023-07-05 22:57:59.551579,30426.41,2023-07-05 22:58:51.421689,-0.010499999999992723,SEÑAL,0.005
30426.08,2023-07-05 22:58:55.375326,30425.83,2023-07-05 22:58:58.147768,-0.00125,SEÑAL,0.005
30428.3,2023-07-05 22:59:02.131279,30427.69,2023-07-05 22:59:02.991485,-0.0030500000000029106,SEÑAL,0.005
30437.45,2023-07-05 23:00:10.806400,30436.37,2023-07-05 23:00:11.994666,-0.005400000000008731,SEÑAL,0.005
30441.5,2023-07-05 23:00:14.194542,30438.86,2023-07-05 23:00:14.782140,-0.013199999999997089,SEÑAL,0.005
30441.15,2023-07-05 23:00:26.377915,30439.78,2023-07-05 23:00:29.439985,-0.0068500000000130965,SEÑAL,0.005
30440.69,2023-07-05 23:00:30.929772,30439.75,2023-07-05 23:00:31.485945,-0.004699999999993452,SEÑAL,0.005
30440.12,2023-07-05 23:00:32.707558,30439.61,2023-07-05 23:00:33.574685,-0.0025499999999919966,SEÑAL,0.005
30413.72,2023-07-05 23:02:04.331914,30403.17,2023-07-05 23:02:27.469586,-0.052750000000014556,UMBRAL_PERDIDA,0.005
30399.34,2023-07-05 23:03:14.990790,30392.14,2023-07-05 23:04:02.160651,-0.03600000000000364,UMBRAL_PERDIDA,0.005
30405.01,2023-07-05 23:06:37.149849,30402.58,2023-07-05 23:07:03.916976,-0.012149999999983266,SEÑAL,0.005
30428.68,2023-07-05 23:10:16.684521,30418.79,2023-07-05 23:10:36.526864,-0.049449999999997094,UMBRAL_PERDIDA,0.005
30424.88,2023-07-05 23:11:10.287064,30420.89,2023-07-05 23:11:20.392154,-0.019950000000008003,SEÑAL,0.005
30426.95,2023-07-05 23:11:40.706914,30425.59,2023-07-05 23:12:07.257196,-0.0068000000000029105,SEÑAL,0.005
30430.47,2023-07-05 23:12:44.596362,30418.93,2023-07-05 23:13:01.269322,-0.057700000000004366,UMBRAL_PERDIDA,0.005
30464.97,2023-07-05 23:19:35.882626,30464.41,2023-07-05 23:19:45.318238,-0.0028000000000065486,SEÑAL,0.005
30489.1,2023-07-05 23:22:40.812195,30485.92,2023-07-05 23:22:44.040405,-0.015900000000001455,SEÑAL,0.005
30486.41,2023-07-05 23:22:45.120447,30484.69,2023-07-05 23:22:45.606741,-0.008600000000005822,SEÑAL,0.005
30488.43,2023-07-05 23:22:47.213837,30484.97,2023-07-05 23:22:48.376892,-0.017299999999995635,SEÑAL,0.005
30487.68,2023-07-05 23:26:09.760173,30487.51,2023-07-05 23:27:26.664790,-0.0008500000000094587,SEÑAL,0.005
30489.23,2023-07-05 23:27:37.316645,30487.88,2023-07-05 23:28:27.239418,-0.0067499999999927245,SEÑAL,0.005
30486.27,2023-07-05 23:31:56.773124,30484.9,2023-07-05 23:32:43.975507,-0.006849999999994907,SEÑAL,0.005
30489.91,2023-07-05 23:35:08.903184,30488.85,2023-07-05 23:35:22.055476,-0.005300000000006549,SEÑAL,0.005
30506.0,2023-07-05 23:36:50.779478,30496.34,2023-07-05 23:37:03.866635,-0.048299999999999274,UMBRAL_PERDIDA,0.005
30502.21,2023-07-05 23:38:08.584824,30501.95,2023-07-05 23:38:45.112200,-0.0012999999999919966,SEÑAL,0.005
30501.94,2023-07-05 23:38:48.609976,30499.6,2023-07-05 23:38:51.548393,-0.011700000000000727,SEÑAL,0.005
30501.07,2023-07-05 23:38:56.081380,30499.9,2023-07-05 23:38:57.064982,-0.005849999999991269,SEÑAL,0.005
30522.84,2023-07-05 23:42:14.299938,30521.26,2023-07-05 23:42:15.096003,-0.007900000000008732,UMBRAL_PERDIDA,0.005
30522.13,2023-07-05 23:42:16.208468,30520.2,2023-07-05 23:42:17.401958,-0.009650000000001456,UMBRAL_PERDIDA,0.005
30525.55,2023-07-05 23:43:18.206353,30524.51,2023-07-05 23:43:28.067146,-0.005200000000004366,SEÑAL,0.005
30530.99,2023-07-05 23:43:55.356408,30527.86,2023-07-05 23:44:15.323469,-0.015650000000005094,SEÑAL,0.005
30528.07,2023-07-05 23:44:25.618581,30526.4,2023-07-05 23:44:28.674023,-0.008349999999991269,SEÑAL,0.005
30527.39,2023-07-05 23:44:30.009504,30526.6,2023-07-05 23:44:30.821216,-0.003950000000004366,SEÑAL,0.005
30528.0,2023-07-05 23:44:32.848395,30527.15,2023-07-05 23:44:34.041756,-0.004249999999992724,SEÑAL,0.005
30529.7,2023-07-05 23:45:23.122661,30514.03,2023-07-05 23:45:56.362975,-0.07835000000000945,UMBRAL_PERDIDA,0.005
30512.7,2023-07-05 23:46:50.632749,30505.18,2023-07-05 23:47:50.989216,-0.03760000000000218,SEÑAL,0.005
30494.0,2023-07-05 23:48:48.487890,30479.63,2023-07-05 23:48:58.193418,-0.0718499999999949,UMBRAL_PERDIDA,0.005
30506.44,2023-07-05 23:51:16.678125,30497.04,2023-07-05 23:51:33.036832,-0.046999999999989085,UMBRAL_PERDIDA,0.005
30505.77,2023-07-05 23:59:08.317192,30500.09,2023-07-05 23:59:35.104952,-0.028400000000001455,SEÑAL,0.005
30487.83,2023-07-06 00:01:02.613601,30481.48,2023-07-06 00:01:12.677186,-0.031750000000010915,UMBRAL_PERDIDA,0.005
30481.97,2023-07-06 00:01:29.883060,30477.74,2023-07-06 00:03:03.797085,-0.021149999999997816,UMBRAL_PERDIDA,0.005
30480.18,2023-07-06 00:05:52.361664,30478.3,2023-07-06 00:06:05.562638,-0.009400000000005094,SEÑAL,0.005
30471.94,2023-07-06 00:07:03.183087,30467.49,2023-07-06 00:07:33.052684,-0.022249999999985448,UMBRAL_PERDIDA,0.005
30468.82,2023-07-06 00:07:40.314302,30463.43,2023-07-06 00:07:50.119776,-0.02694999999999709,UMBRAL_PERDIDA,0.005
30464.56,2023-07-06 00:08:15.047908,30461.62,2023-07-06 00:08:47.221555,-0.014700000000011641,SEÑAL,0.005
30457.28,2023-07-06 00:12:09.953386,30449.55,2023-07-06 00:13:20.462026,-0.03864999999999782,SEÑAL,0.005
30452.91,2023-07-06 00:14:11.764109,30446.82,2023-07-06 00:14:31.614605,-0.03045000000000073,UMBRAL_PERDIDA,0.005
30467.14,2023-07-06 00:18:35.135207,30461.45,2023-07-06 00:18:54.955381,-0.028449999999993453,UMBRAL_PERDIDA,0.005
30463.17,2023-07-06 00:19:35.536952,30458.8,2023-07-06 00:19:42.008097,-0.021849999999994908,SEÑAL,0.005
30519.41,2023-07-06 00:24:08.463553,30515.35,2023-07-06 00:24:35.126972,-0.02030000000000655,SEÑAL,0.005
30502.76,2023-07-06 00:26:46.348772,30501.69,2023-07-06 00:28:13.872269,-0.005349999999998545,SEÑAL,0.005
30504.17,2023-07-06 00:28:47.664352,30501.2,2023-07-06 00:29:21.091603,-0.014849999999987632,SEÑAL,0.005
30500.16,2023-07-06 00:30:21.854160,30491.65,2023-07-06 00:30:58.646494,-0.042549999999992,SEÑAL,0.005
30444.73,2023-07-06 00:32:56.904923,30435.87,2023-07-06 00:33:23.445535,-0.04430000000000291,UMBRAL_PERDIDA,0.005
30448.33,2023-07-06 00:36:45.790155,30446.9,2023-07-06 00:37:45.885446,-0.0071500000000014555,SEÑAL,0.005
30448.57,2023-07-06 00:38:50.478782,30447.32,2023-07-06 00:38:53.565070,-0.00625,SEÑAL,0.005
30448.34,2023-07-06 00:38:54.975260,30446.9,2023-07-06 00:38:55.909675,-0.007199999999993452,SEÑAL,0.005
30447.68,2023-07-06 00:38:58.145880,30446.58,2023-07-06 00:38:59.502556,-0.005499999999992724,SEÑAL,0.005
30438.86,2023-07-06 00:40:08.009839,30421.8,2023-07-06 00:40:51.402212,-0.08530000000000655,UMBRAL_PERDIDA,0.005
30415.71,2023-07-06 00:44:00.259888,30413.41,2023-07-06 00:44:03.677677,-0.011499999999996362,SEÑAL,0.005
30411.69,2023-07-06 00:44:04.876974,30411.03,2023-07-06 00:44:05.757490,-0.0032999999999992723,SEÑAL,0.005
30415.11,2023-07-06 00:44:07.549433,30412.49,2023-07-06 00:44:08.539263,-0.013099999999994907,SEÑAL,0.005
30398.89,2023-07-06 00:46:55.261758,30391.19,2023-07-06 00:47:48.964937,-0.038500000000003635,UMBRAL_PERDIDA,0.005
30407.18,2023-07-06 00:48:16.358988,30403.62,2023-07-06 00:48:17.230671,-0.01780000000000655,UMBRAL_PERDIDA,0.005
30408.71,2023-07-06 00:48:19.234595,30407.65,2023-07-06 00:48:20.057015,-0.005299999999988358,UMBRAL_PERDIDA,0.005
30397.0,2023-07-06 00:50:30.776715,30395.17,2023-07-06 00:50:34.165878,-0.009150000000008731,SEÑAL,0.005
30397.65,2023-07-06 00:50:36.161820,30395.4,2023-07-06 00:50:37.155831,-0.01125,SEÑAL,0.005
30404.5,2023-07-06 00:51:07.847611,30403.59,2023-07-06 00:51:08.445371,-0.0045499999999992725,UMBRAL_PERDIDA,0.005
30404.38,2023-07-06 00:51:10.142260,30404.06,2023-07-06 00:51:10.745469,-0.0015999999999985449,UMBRAL_PERDIDA,0.005
30408.26,2023-07-06 00:51:12.530201,30406.08,2023-07-06 00:52:01.384199,-0.010899999999983265,SEÑAL,0.005
30419.46,2023-07-06 00:52:28.618612,30415.31,2023-07-06 00:52:45.268713,-0.020749999999989086,UMBRAL_PERDIDA,0.005
30423.85,2023-07-06 00:56:51.725181,30422.38,2023-07-06 00:57:01.518086,-0.007349999999987631,SEÑAL,0.005
30420.04,2023-07-06 00:57:52.235673,30413.56,2023-07-06 00:58:05.485328,-0.03239999999999782,UMBRAL_PERDIDA,0.005
30412.81,2023-07-06 00:58:30.123323,30411.75,2023-07-06 00:58:31.430594,-0.005300000000006549,SEÑAL,0.005
30412.36,2023-07-06 00:58:33.362607,30411.08,2023-07-06 00:58:36.085183,-0.0063999999999941794,SEÑAL,0.005
30412.94,2023-07-06 00:58:37.276715,30410.98,2023-07-06 00:58:38.703961,-0.009799999999995635,SEÑAL,0.005
30414.52,2023-07-06 00:58:59.672708,30413.38,2023-07-06 01:00:30.412287,-0.005699999999997089,SEÑAL,0.005
30408.98,2023-07-06 01:02:11.856562,30408.43,2023-07-06 01:02:12.988583,-0.002749999999996362,UMBRAL_PERDIDA,0.005
30418.74,2023-07-06 01:02:17.652594,30415.85,2023-07-06 01:02:18.702213,-0.01445000000001528,UMBRAL_PERDIDA,0.005
30425.58,2023-07-06 01:03:39.075680,30419.85,2023-07-06 01:04:02.402277,-0.028650000000016006,SEÑAL,0.005
30420.89,2023-07-06 01:05:03.373443,30416.95,2023-07-06 01:05:40.076374,-0.019699999999993452,SEÑAL,0.005
30414.2,2023-07-06 01:08:35.546293,30412.09,2023-07-06 01:09:22.219361,-0.010550000000002911,SEÑAL,0.005
30426.74,2023-07-06 01:12:10.917957,30422.56,2023-07-06 01:12:17.244226,-0.020900000000001456,UMBRAL_PERDIDA,0.005
30421.66,2023-07-06 01:13:02.799209,30421.38,2023-07-06 01:13:03.935336,-0.0013999999999941793,SEÑAL,0.005
30423.18,2023-07-06 01:13:05.360377,30422.09,2023-07-06 01:13:06.648964,-0.005450000000000728,SEÑAL,0.005
30422.63,2023-07-06 01:14:52.583078,30419.97,2023-07-06 01:15:09.002569,-0.013299999999999272,SEÑAL,0.005
30422.67,2023-07-06 01:15:36.202286,30413.01,2023-07-06 01:16:23.169157,-0.048299999999999274,UMBRAL_PERDIDA,0.005
30399.67,2023-07-06 01:17:34.151925,30398.72,2023-07-06 01:19:05.100446,-0.004749999999985448,SEÑAL,0.005
30401.52,2023-07-06 01:19:32.399723,30391.72,2023-07-06 01:20:32.123809,-0.048999999999996366,UMBRAL_PERDIDA,0.005
30377.91,2023-07-06 01:22:54.221063,30376.13,2023-07-06 01:22:57.137120,-0.00889999999999418,SEÑAL,0.005
30375.48,2023-07-06 01:22:58.800695,30373.53,2023-07-06 01:22:59.767850,-0.009750000000003638,SEÑAL,0.005
30375.12,2023-07-06 01:23:01.379764,30374.12,2023-07-06 01:23:02.297739,-0.005,SEÑAL,0.005
30380.72,2023-07-06 01:23:54.660367,30373.51,2023-07-06 01:24:21.674853,-0.03605000000001383,UMBRAL_PERDIDA,0.005
30381.07,2023-07-06 01:24:38.602864,30378.13,2023-07-06 01:24:58.331965,-0.014699999999993453,SEÑAL,0.005
30406.32,2023-07-06 01:31:06.142517,30405.05,2023-07-06 01:31:09.114544,-0.006350000000002183,UMBRAL_PERDIDA,0.005
30414.0,2023-07-06 01:31:10.594038,30410.92,2023-07-06 01:31:11.463778,-0.015400000000008731,UMBRAL_PERDIDA,0.005
30415.01,2023-07-06 01:34:04.426952,30404.57,2023-07-06 01:34:21.078945,-0.05219999999999345,UMBRAL_PERDIDA,0.005
30409.4,2023-07-06 01:34:38.083356,30406.07,2023-07-06 01:34:44.595118,-0.01665000000000873,SEÑAL,0.005
30407.28,2023-07-06 01:35:08.256719,30403.76,2023-07-06 01:35:14.734986,-0.017600000000002183,SEÑAL,0.005
30409.74,2023-07-06 01:36:05.510874,30405.65,2023-07-06 01:36:42.257821,-0.020450000000000728,UMBRAL_PERDIDA,0.005
30408.06,2023-07-06 01:36:52.696105,30402.9,2023-07-06 01:37:02.153445,-0.02579999999999927,SEÑAL,0.005
30406.69,2023-07-06 01:37:29.223647,30401.71,2023-07-06 01:37:39.227945,-0.024899999999997816,SEÑAL,0.005
30416.52,2023-07-06 01:39:04.343408,30413.66,2023-07-06 01:39:34.282923,-0.014300000000002911,SEÑAL,0.005
30417.8,2023-07-06 01:39:51.232718,30415.93,2023-07-06 01:40:11.374765,-0.009349999999994908,SEÑAL,0.005
30422.25,2023-07-06 01:43:26.855101,30415.97,2023-07-06 01:43:36.395966,-0.03139999999999418,UMBRAL_PERDIDA,0.005
30421.04,2023-07-06 01:44:07.226154,30418.24,2023-07-06 01:44:40.535485,-0.013999999999996363,SEÑAL,0.005
30418.95,2023-07-06 01:44:50.983425,30416.84,2023-07-06 01:44:53.754970,-0.010550000000002911,SEÑAL,0.005
30418.21,2023-07-06 01:44:54.952985,30411.84,2023-07-06 01:44:56.058580,-0.03184999999999491,SEÑAL,0.005
30410.58,2023-07-06 01:44:57.962427,30408.19,2023-07-06 01:44:58.869778,-0.01195000000001528,SEÑAL,0.005
30414.72,2023-07-06 01:45:34.517489,30409.86,2023-07-06 01:46:04.735067,-0.02430000000000291,UMBRAL_PERDIDA,0.005
30413.19,2023-07-06 01:48:33.161206,30412.95,2023-07-06 01:48:39.660956,-0.0011999999999898136,SEÑAL,0.005
30423.24,2023-07-06 01:50:55.001205,30419.03,2023-07-06 01:51:07.669183,-0.021050000000013825,SEÑAL,0.005
30471.37,2023-07-06 01:57:32.111643,30471.22,2023-07-06 01:57:55.566898,-0.0007499999999890861,SEÑAL,0.005
30493.84,2023-07-06 02:04:06.744600,30480.29,2023-07-06 02:04:13.114265,-0.06774999999999637,UMBRAL_PERDIDA,0.005
30502.31,2023-07-06 02:07:22.067819,30498.32,2023-07-06 02:07:38.650710,-0.019950000000008003,SEÑAL,0.005
30524.54,2023-07-06 02:11:11.077060,30518.5,2023-07-06 02:11:13.898670,-0.030200000000004366,SEÑAL,0.005
30528.77,2023-07-06 02:11:15.615536,30527.41,2023-07-06 02:11:16.435219,-0.0068000000000029105,UMBRAL_PERDIDA,0.005
30526.95,2023-07-06 02:11:18.148215,30525.81,2023-07-06 02:11:19.512216,-0.005699999999997089,SEÑAL,0.005
30543.92,2023-07-06 02:11:27.821947,30542.09,2023-07-06 02:11:29.044703,-0.00914999999999054,UMBRAL_PERDIDA,0.005
30542.51,2023-07-06 02:11:30.892735,30540.56,2023-07-06 02:11:31.441560,-0.009749999999985449,UMBRAL_PERDIDA,0.005
30542.77,2023-07-06 02:11:33.007352,30541.0,2023-07-06 02:12:21.223053,-0.008850000000002183,SEÑAL,0.005
30531.49,2023-07-06 02:13:28.961907,30525.38,2023-07-06 02:13:55.613460,-0.03055000000000291,UMBRAL_PERDIDA,0.005
30511.45,2023-07-06 02:15:06.518007,30510.74,2023-07-06 02:16:50.708823,-0.0035499999999956343,SEÑAL,0.005
30511.33,2023-07-06 02:21:23.865062,30507.89,2023-07-06 02:21:26.634033,-0.017200000000011643,SEÑAL,0.005
30510.69,2023-07-06 02:21:28.366994,30509.48,2023-07-06 02:21:29.302562,-0.006049999999995634,SEÑAL,0.005
30510.21,2023-07-06 02:21:31.255569,30509.57,2023-07-06 02:21:32.089231,-0.0031999999999970897,SEÑAL,0.005
30516.28,2023-07-06 02:21:47.281728,30510.74,2023-07-06 02:21:56.869188,-0.027699999999986177,UMBRAL_PERDIDA,0.005
30511.03,2023-07-06 02:22:47.625953,30508.01,2023-07-06 02:23:27.836215,-0.015100000000002183,SEÑAL,0.005
30507.2,2023-07-06 02:23:32.181691,30504.01,2023-07-06 02:23:34.424708,-0.015950000000011642,SEÑAL,0.005
30504.96,2023-07-06 02:23:35.885666,30503.76,2023-07-06 02:23:37.155906,-0.006000000000003638,SEÑAL,0.005
30504.61,2023-07-06 02:23:39.181111,30503.12,2023-07-06 02:23:40.063043,-0.007450000000008004,SEÑAL,0.005
30503.27,2023-07-06 02:24:25.265362,30499.03,2023-07-06 02:24:28.269233,-0.021200000000008004,SEÑAL,0.005
30502.19,2023-07-06 02:24:29.666913,30501.07,2023-07-06 02:24:30.450436,-0.005599999999994907,SEÑAL,0.005
30480.53,2023-07-06 02:25:52.656137,30479.62,2023-07-06 02:25:58.920012,-0.0045499999999992725,SEÑAL,0.005
30476.97,2023-07-06 02:26:29.704996,30468.23,2023-07-06 02:26:36.334552,-0.043700000000008,UMBRAL_PERDIDA,0.005
30469.68,2023-07-06 02:26:56.576815,30460.56,2023-07-06 02:27:53.485967,-0.04559999999999491,UMBRAL_PERDIDA,0.005
30485.96,2023-07-06 02:29:28.063544,30484.24,2023-07-06 02:29:51.276901,-0.008599999999987631,SEÑAL,0.005
30497.4,2023-07-06 02:30:55.562062,30491.54,2023-07-06 02:31:05.439482,-0.02930000000000291,UMBRAL_PERDIDA,0.005
30495.0,2023-07-06 02:31:39.497117,30493.6,2023-07-06 02:31:45.811107,-0.0070000000000072764,SEÑAL,0.005
30493.85,2023-07-06 02:32:03.783352,30493.37,2023-07-06 02:32:06.167933,-0.002399999999997817,SEÑAL,0.005
30494.87,2023-07-06 02:32:07.879632,30494.56,2023-07-06 02:32:08.482799,-0.0015499999999883584,SEÑAL,0.005
30493.47,2023-07-06 02:32:09.956817,30493.09,2023-07-06 02:32:10.530777,-0.0019000000000050931,SEÑAL,0.005
30502.24,2023-07-06 02:32:44.152873,30497.83,2023-07-06 02:33:10.825727,-0.02204999999999927,SEÑAL,0.005
30497.76,2023-07-06 02:36:12.870043,30496.93,2023-07-06 02:36:16.161520,-0.0041499999999905415,SEÑAL,0.005
30496.14,2023-07-06 02:36:17.690871,30495.57,2023-07-06 02:36:18.571477,-0.0028499999999985447,SEÑAL,0.005
30497.38,2023-07-06 02:37:14.701897,30497.1,2023-07-06 02:37:15.500812,-0.0014000000000123692,SEÑAL,0.005
30496.51,2023-07-06 02:37:17.322902,30496.21,2023-07-06 02:37:20.196185,-0.001499999999996362,SEÑAL,0.005
30497.24,2023-07-06 02:37:21.562610,30496.22,2023-07-06 02:37:22.426780,-0.005100000000002183,SEÑAL,0.005
30496.34,2023-07-06 02:37:23.622606,30495.39,2023-07-06 02:37:24.206479,-0.0047500000000036385,SEÑAL,0.005
30487.91,2023-07-06 02:42:02.817511,30486.41,2023-07-06 02:42:05.697692,-0.0075,SEÑAL,0.005
30487.0,2023-07-06 02:42:07.442957,30486.37,2023-07-06 02:42:08.474226,-0.003150000000005093,SEÑAL,0.005
30484.65,2023-07-06 02:42:10.528989,30483.42,2023-07-06 02:42:11.659797,-0.006150000000016007,SEÑAL,0.005
30491.71,2023-07-06 02:42:36.519980,30483.52,2023-07-06 02:43:36.736773,-0.04094999999999345,UMBRAL_PERDIDA,0.005
30479.53,2023-07-06 02:44:27.533801,30478.21,2023-07-06 02:45:21.114674,-0.0065999999999985445,SEÑAL,0.005
30475.7,2023-07-06 02:48:09.798145,30475.21,2023-07-06 02:48:12.797192,-0.0024500000000080035,SEÑAL,0.005
30476.87,2023-07-06 02:48:14.041172,30475.67,2023-07-06 02:48:15.011585,-0.006000000000003638,SEÑAL,0.005
30476.72,2023-07-06 02:48:17.055993,30475.74,2023-07-06 02:48:17.932484,-0.0048999999999978176,SEÑAL,0.005
30476.45,2023-07-06 02:48:19.873802,30475.62,2023-07-06 02:48:26.769798,-0.004150000000008731,SEÑAL,0.005
30476.34,2023-07-06 02:49:14.386161,30476.28,2023-07-06 02:49:34.256238,-0.0003000000000065484,SEÑAL,0.005
30477.32,2023-07-06 02:49:41.348132,30475.74,2023-07-06 02:49:47.522934,-0.007899999999990541,SEÑAL,0.005
30478.51,2023-07-06 02:49:51.192420,30476.34,2023-07-06 02:50:21.401685,-0.01084999999999127,SEÑAL,0.005
30483.38,2023-07-06 02:52:36.635435,30482.6,2023-07-06 02:54:03.971864,-0.0039000000000123693,SEÑAL,0.005
30478.1,2023-07-06 02:55:01.151686,30475.84,2023-07-06 02:56:48.752461,-0.011299999999991997,SEÑAL,0.005
30473.34,2023-07-06 02:57:59.642535,30472.67,2023-07-06 02:59:26.815964,-0.0033500000000094587,SEÑAL,0.005
30482.22,2023-07-06 03:01:51.877742,30481.47,2023-07-06 03:01:54.991550,-0.00375,SEÑAL,0.005
30481.89,2023-07-06 03:01:56.594091,30481.38,2023-07-06 03:01:57.396754,-0.0025499999999919966,SEÑAL,0.005
30482.01,2023-07-06 03:01:59.001021,30480.78,2023-07-06 03:01:59.990244,-0.006149999999997817,SEÑAL,0.005
30480.88,2023-07-06 03:09:24.801745,30480.21,2023-07-06 03:10:28.622614,-0.0033500000000094587,SEÑAL,0.005
30483.12,2023-07-06 03:11:02.294767,30477.95,2023-07-06 03:11:22.467984,-0.02584999999999127,UMBRAL_PERDIDA,0.005
30478.46,2023-07-06 03:11:52.975006,30477.9,2023-07-06 03:11:56.084999,-0.0027999999999883587,SEÑAL,0.005
30481.48,2023-07-06 03:11:57.537117,30480.57,2023-07-06 03:11:58.646492,-0.0045499999999992725,SEÑAL,0.005
30479.36,2023-07-06 03:12:00.616454,30477.46,2023-07-06 03:12:01.485598,-0.009500000000007277,SEÑAL,0.005
30475.69,2023-07-06 03:12:03.502404,30474.19,2023-07-06 03:12:06.515879,-0.0075,SEÑAL,0.005
30475.08,2023-07-06 03:12:07.693955,30474.17,2023-07-06 03:12:08.215093,-0.004550000000017463,SEÑAL,0.005
30474.44,2023-07-06 03:12:09.404480,30473.56,2023-07-06 03:12:10.368237,-0.004399999999986903,SEÑAL,0.005
30495.64,2023-07-06 03:16:32.574005,30491.77,2023-07-06 03:16:49.238791,-0.019349999999994906,SEÑAL,0.005
30499.97,2023-07-06 03:17:03.090157,30495.59,2023-07-06 03:17:22.949532,-0.021900000000005092,SEÑAL,0.005
30499.18,2023-07-06 03:17:53.547403,30498.42,2023-07-06 03:17:56.602148,-0.0038000000000101863,SEÑAL,0.005
30505.08,2023-07-06 03:18:33.771045,30503.48,2023-07-06 03:19:20.794373,-0.008000000000010913,SEÑAL,0.005
30507.18,2023-07-06 03:20:32.503334,30505.34,2023-07-06 03:21:09.323689,-0.009200000000000728,SEÑAL,0.005
30485.21,2023-07-06 03:23:07.512217,30480.3,2023-07-06 03:23:13.788667,-0.024549999999999274,SEÑAL,0.005
30483.93,2023-07-06 03:23:40.939446,30480.91,2023-07-06 03:25:49.005665,-0.015100000000002183,SEÑAL,0.005
30484.28,2023-07-06 03:26:36.215476,30483.27,2023-07-06 03:26:46.018900,-0.005049999999991997,SEÑAL,0.005
30483.56,2023-07-06 03:26:49.691128,30482.56,2023-07-06 03:26:59.462951,-0.005,SEÑAL,0.005
30507.07,2023-07-06 03:29:41.289454,30504.86,2023-07-06 03:29:44.674340,-0.011049999999995634,SEÑAL,0.005
30505.55,2023-07-06 03:29:46.421424,30503.7,2023-07-06 03:29:47.509476,-0.009249999999992724,SEÑAL,0.005
30505.77,2023-07-06 03:29:48.588329,30503.82,2023-07-06 03:29:51.409361,-0.009750000000003638,SEÑAL,0.005
30505.49,2023-07-06 03:29:53.585600,30504.9,2023-07-06 03:29:54.135349,-0.0029500000000007276,SEÑAL,0.005
30510.67,2023-07-06 03:30:12.146512,30504.83,2023-07-06 03:30:45.040618,-0.02919999999998254,SEÑAL,0.005
30506.85,2023-07-06 03:31:29.062129,30504.41,2023-07-06 03:31:32.124506,-0.012199999999993452,SEÑAL,0.005
30506.22,2023-07-06 03:31:33.233989,30505.19,2023-07-06 03:31:34.055241,-0.0051500000000123695,SEÑAL,0.005
30504.97,2023-07-06 03:31:36.030348,30504.47,2023-07-06 03:31:37.177938,-0.0025,SEÑAL,0.005
30505.12,2023-07-06 03:31:42.391966,30503.68,2023-07-06 03:32:16.143444,-0.007199999999993452,SEÑAL,0.005
30508.96,2023-07-06 03:34:23.587938,30507.36,2023-07-06 03:34:42.862245,-0.007999999999992725,SEÑAL,0.005
30509.0,2023-07-06 03:34:49.948097,30508.19,2023-07-06 03:35:03.158929,-0.004050000000006548,SEÑAL,0.005
