Precio_Entrada,Tiempo_Entrada,Precio_Salida,Tiempo_Salida,Ganancia,Método,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11
30938.0,2023-07-03 16:07:14.185474,30939.96,2023-07-03 16:07:15.051042,0.1959999999999127,1G,30,0.02,-10,15,30,5,15,5,30,10,22.048253
30897.37,2023-07-03 16:07:59.076077,30904.87,2023-07-03 16:07:59.952953,0.75,1P,30,0.02,-10,15,30,5,15,5,30,10,13.643493
30904.88,2023-07-03 16:08:02.407215,30928.66,2023-07-03 16:08:11.441524,2.3779999999998838,1G,30,0.02,-10,15,30,5,15,5,30,10,17.238558
30958.3,2023-07-03 16:10:18.172184,30978.01,2023-07-03 16:10:31.070234,1.9709999999999128,1G,30,0.02,-10,15,30,5,15,5,30,10,2.304607
30960.78,2023-07-03 16:13:03.809020,30976.33,2023-07-03 16:13:12.856674,1.555000000000291,1G,30,0.02,-10,15,30,5,15,5,30,10,2.875884
30966.79,2023-07-03 16:15:26.669291,30974.42,2023-07-03 16:16:16.284623,0.7629999999997381,2G,30,0.02,-10,15,30,5,15,5,30,10,10.763021
30975.33,2023-07-03 16:16:17.243346,30999.8,2023-07-03 16:16:42.470972,2.4469999999997527,1G,30,0.02,-10,15,30,5,15,5,30,10,5.061267
30998.36,2023-07-03 16:24:05.579253,31012.66,2023-07-03 16:25:50.327623,1.4299999999999273,1G,30,0.02,-10,15,30,5,15,5,30,10,2.902141
31019.06,2023-07-03 16:26:12.322829,31021.7,2023-07-03 16:26:34.063852,0.2639999999999418,2G,30,0.02,-10,15,30,5,15,5,30,10,2.929446
30974.17,2023-07-03 16:28:31.632153,30984.97,2023-07-03 16:28:49.635002,1.0800000000002912,1G,30,0.02,-10,15,30,5,15,5,30,10,4.158825
30992.56,2023-07-03 16:28:50.512844,31004.58,2023-07-03 16:29:33.285232,1.2020000000000437,2G,30,0.02,-10,15,30,5,15,5,30,10,22.758627
31008.69,2023-07-03 16:30:16.695389,31015.0,2023-07-03 16:30:43.083175,0.631000000000131,2G,30,0.02,-10,15,30,5,15,5,30,10,3.307299
31021.98,2023-07-03 16:31:14.001959,31041.43,2023-07-03 16:32:16.354464,1.945000000000073,1G,30,0.02,-10,15,30,5,15,5,30,10,4.186794
30984.27,2023-07-03 16:34:31.464546,30990.86,2023-07-03 16:34:49.613384,0.6590000000000146,2G,30,0.02,-10,15,30,5,15,5,30,10,29.154961
30930.72,2023-07-03 16:36:08.169213,30948.46,2023-07-03 16:36:17.028651,1.7739999999997964,2G,30,0.02,-10,15,30,5,15,5,30,10,20.488389
30941.26,2023-07-03 16:37:13.953155,30950.43,2023-07-03 16:38:06.313672,0.9170000000001892,2G,30,0.02,-10,15,30,5,15,5,30,10,2.943239
30948.0,2023-07-03 16:38:14.748732,30953.58,2023-07-03 16:39:07.209476,0.5580000000001747,2G,30,0.02,-10,15,30,5,15,5,30,10,3.56679
30951.14,2023-07-03 16:39:08.103451,30966.45,2023-07-03 16:40:30.646583,1.5310000000001311,1G,30,0.02,-10,15,30,5,15,5,30,10,29.576353
30971.44,2023-07-03 16:44:44.736219,30977.85,2023-07-03 16:45:41.658880,0.6409999999999855,2G,30,0.02,-10,15,30,5,15,5,30,10,4.53725
30965.82,2023-07-03 16:46:20.999772,30972.12,2023-07-03 16:47:17.778488,0.6299999999999273,2G,30,0.02,-10,15,30,5,15,5,30,10,4.355009
30974.82,2023-07-03 16:47:18.840524,30978.92,2023-07-03 16:47:23.249820,0.4099999999998545,2G,30,0.02,-10,15,30,5,15,5,30,10,3.882085
30979.74,2023-07-03 16:47:24.459715,30985.24,2023-07-03 16:47:57.005347,0.55,2G,30,0.02,-10,15,30,5,15,5,30,10,9.660325
30984.61,2023-07-03 16:49:07.559354,30999.72,2023-07-03 16:49:29.753409,1.5110000000000583,1G,30,0.02,-10,15,30,5,15,5,30,10,2.766109
31004.73,2023-07-03 16:51:56.209008,31022.14,2023-07-03 16:52:13.130006,1.7409999999999854,1G,30,0.02,-10,15,30,5,15,5,30,10,9.441312
31005.06,2023-07-03 16:54:07.069144,31023.77,2023-07-03 16:54:46.455056,1.8709999999999127,1G,30,0.02,-10,15,30,5,15,5,30,10,4.0924949999999995
31012.12,2023-07-03 16:58:09.456235,31037.37,2023-07-03 16:58:21.887490,2.5250000000000004,1G,30,0.02,-10,15,30,5,15,5,30,10,17.067186
31047.73,2023-07-03 16:59:40.493337,31054.61,2023-07-03 17:00:06.903236,0.6880000000001019,2G,30,0.02,-10,15,30,5,15,5,30,10,3.186386
30951.35,2023-07-03 17:06:40.711924,30970.06,2023-07-03 17:07:02.472381,1.8710000000002767,1G,30,0.02,-10,15,30,5,15,5,30,10,2.998568
30970.24,2023-07-03 17:07:03.375023,30972.04,2023-07-03 17:07:55.167276,0.17999999999992725,2G,30,0.02,-10,15,30,5,15,5,30,10,25.396627
30975.66,2023-07-03 17:08:23.400107,30982.55,2023-07-03 17:11:51.304675,0.6889999999999419,2G,30,0.02,-10,15,30,5,15,5,30,10,3.9997759999999998
30930.0,2023-07-03 17:14:37.034186,30939.72,2023-07-03 17:15:38.450634,0.9720000000001164,1G,30,0.02,-10,15,30,5,15,5,30,10,2.949604
30923.89,2023-07-03 17:17:01.218135,30938.06,2023-07-03 17:19:39.599543,1.4170000000001892,1G,30,0.02,-10,15,30,5,15,5,30,10,3.183952
30924.92,2023-07-03 17:21:43.077550,30942.45,2023-07-03 17:22:00.081772,1.7530000000002475,1G,30,0.02,-10,15,30,5,15,5,30,10,2.9559990000000003
30950.02,2023-07-03 17:22:00.945910,30966.84,2023-07-03 17:22:17.625728,1.681999999999971,1G,30,0.02,-10,15,30,5,15,5,30,10,20.828151
30966.81,2023-07-03 17:23:14.747519,30971.95,2023-07-03 17:25:52.322760,0.5139999999999418,2G,30,0.02,-10,15,30,5,15,5,30,10,3.427358
30975.8,2023-07-03 17:26:09.552383,30980.64,2023-07-03 17:26:44.453194,0.4840000000000146,2G,30,0.02,-10,15,30,5,15,5,30,10,3.647252
30982.93,2023-07-03 17:27:28.120708,30998.75,2023-07-03 17:27:36.940644,1.581999999999971,1G,30,0.02,-10,15,30,5,15,5,30,10,2.637824
31000.0,2023-07-03 17:27:37.808403,31005.0,2023-07-03 17:28:50.996484,0.5,2G,30,0.02,-10,15,30,5,15,5,30,10,12.233151
30978.62,2023-07-03 17:33:09.637377,30982.3,2023-07-03 17:35:16.594845,0.36800000000002914,1G,30,0.02,-10,15,30,5,15,5,30,10,4.095331
30987.87,2023-07-03 17:35:17.476157,30992.89,2023-07-03 17:35:42.617350,0.5020000000000436,2G,30,0.02,-10,15,30,5,15,5,30,10,7.964619
31008.0,2023-07-03 17:45:38.442978,31026.82,2023-07-03 17:48:16.111513,1.881999999999971,1G,30,0.02,-10,15,30,5,15,5,30,10,3.831661
31020.94,2023-07-03 17:50:05.331658,31028.85,2023-07-03 17:52:21.219267,0.7909999999999855,2G,30,0.02,-10,15,30,5,15,5,30,10,2.937509
30999.84,2023-07-03 17:58:46.438617,31005.24,2023-07-03 18:00:09.552619,0.5400000000001456,2G,30,0.02,-10,15,30,5,15,5,30,10,3.776572
30999.34,2023-07-03 18:00:32.201794,31005.15,2023-07-03 18:00:53.223738,0.581000000000131,2G,30,0.02,-10,15,30,5,15,5,30,10,27.323183
31005.35,2023-07-03 18:00:54.107924,31012.52,2023-07-03 18:03:56.643907,0.7170000000001893,2G,30,0.02,-10,15,30,5,15,5,30,10,4.887148
31006.58,2023-07-03 18:05:45.956192,31018.68,2023-07-03 18:08:06.377080,1.2099999999998545,1G,30,0.02,-10,15,30,5,15,5,30,10,3.7719110000000002
31056.0,2023-07-03 21:38:35.832149,31057.38,2023-07-03 21:38:55.290761,0.13800000000010187,2G,30,0.02,-5,20,35,5,20,5,30,10,22.62094
31046.49,2023-07-03 21:41:32.345141,31087.47,2023-07-03 21:41:41.183954,4.097999999999956,3G,30,0.02,-5,20,35,5,20,5,30,10,2.520028
31028.14,2023-07-03 21:51:07.161008,31040.1,2023-07-03 21:52:43.449374,1.1959999999999127,2G,30,0.02,-5,20,35,5,20,5,30,10,2.763749
31046.91,2023-07-03 21:53:05.260846,31052.44,2023-07-03 21:54:23.970408,0.5529999999998836,2G,30,0.02,-5,20,35,5,20,5,30,10,4.433915
31048.06,2023-07-03 22:00:49.001284,31054.18,2023-07-03 22:01:55.152236,0.6119999999998982,2G,30,0.02,-5,20,35,5,20,5,30,10,4.059229
31054.89,2023-07-03 22:01:56.019753,31059.53,2023-07-03 22:02:08.245935,0.4639999999999418,2G,30,0.02,-5,20,35,5,20,5,30,10,4.5436879999999995
31059.9,2023-07-03 22:02:09.173229,31071.72,2023-07-03 22:02:43.161668,1.1819999999999709,2G,30,0.02,-5,20,35,5,20,5,30,10,17.698597
31078.14,2023-07-03 22:04:15.175723,31085.19,2023-07-03 22:04:54.567323,0.7049999999999272,2G,30,0.02,-5,20,35,5,20,5,30,10,3.984576
31129.24,2023-07-03 23:00:15.347036,31136.17,2023-07-03 23:01:03.257497,0.6929999999996653,2G,30,0.02,-5,20,35,5,20,5,30,10,3.146253
31119.41,2023-07-03 23:08:27.656046,31131.71,2023-07-03 23:09:29.215816,1.2299999999999274,2G,30,0.02,-5,20,35,5,20,5,30,10,4.852745
31123.83,2023-07-03 23:36:04.550830,31132.11,2023-07-03 23:36:43.840800,0.08279999999998836,2G,30,0.02,-5,20,35,5,20,5,30,10,3.709917
31124.79,2023-07-03 23:39:57.163665,31132.53,2023-07-03 23:41:54.854060,0.07739999999997962,2G,30,0.02,-5,20,35,5,20,5,30,10,2.940264
31128.07,2023-07-03 23:43:04.856648,31133.72,2023-07-03 23:45:07.709664,0.05650000000001455,2G,30,0.02,-5,20,35,5,20,5,30,10,2.4986639999999998
31125.96,2023-07-03 23:46:26.495003,31131.66,2023-07-03 23:48:29.236876,0.057000000000007274,2G,30,0.02,-5,20,35,5,20,5,30,10,2.10084
31119.1,2023-07-04 00:23:51.123349,31127.0,2023-07-04 00:26:56.015453,0.07900000000001456,2G,30,0.02,-5,20,35,5,20,5,30,10,4.01938
31129.95,2023-07-04 00:27:04.676898,31142.22,2023-07-04 00:29:47.552594,0.12270000000000438,2G,30,0.02,-5,20,35,5,20,5,30,10,3.7740679999999998
31126.14,2023-07-04 00:34:43.136590,31141.44,2023-07-04 00:35:53.558465,0.15299999999999273,2G,30,0.02,-5,20,35,5,20,5,30,10,2.307435
31135.59,2023-07-04 00:37:22.315341,31141.78,2023-07-04 00:38:31.598809,0.0618999999999869,2G,30,0.02,-5,20,35,5,20,5,30,10,16.771676
31144.24,2023-07-04 00:42:17.575745,31156.98,2023-07-04 00:43:49.589514,0.12739999999997964,2G,30,0.02,-5,20,35,5,20,5,30,10,4.121107
31159.18,2023-07-04 00:44:37.506691,31160.01,2023-07-04 00:44:59.485506,0.008299999999981083,2G,30,0.02,-5,20,35,5,20,5,30,10,2.262987
31165.24,2023-07-04 00:45:00.400446,31184.25,2023-07-04 00:45:12.870019,0.190099999999984,2G,30,0.02,-5,20,35,5,20,5,30,10,4.828877
31143.17,2023-07-04 00:49:57.832425,31153.5,2023-07-04 00:51:29.435518,0.10330000000001746,2G,30,0.02,-5,20,35,5,20,5,30,10,3.191592
31099.67,2023-07-04 00:57:59.171382,31113.33,2023-07-04 00:59:13.282879,0.13660000000003492,2G,30,0.02,-5,20,35,5,20,5,30,10,2.431373
31111.62,2023-07-04 01:00:45.208253,31119.87,2023-07-04 01:02:25.929672,0.0825,2G,30,0.02,-5,20,35,5,20,5,30,10,3.621631
31119.45,2023-07-04 01:03:18.489315,31125.76,2023-07-04 01:04:10.962740,0.06309999999997672,2G,30,0.02,-5,20,35,5,20,5,30,10,3.569603
31120.76,2023-07-04 01:06:11.029436,31125.75,2023-07-04 01:09:15.836370,0.04990000000001601,2G,30,0.02,-5,20,35,5,20,5,30,10,3.959065
31111.98,2023-07-04 01:18:23.314398,31130.11,2023-07-04 01:19:43.444809,0.1813000000000102,3G,30,0.02,-5,20,35,5,20,5,30,10,4.337778
31146.89,2023-07-04 01:19:44.461491,31151.61,2023-07-04 01:20:10.008758,0.04720000000001164,2G,30,0.02,-5,20,35,5,20,5,30,10,13.40894
31171.14,2023-07-04 01:20:41.322100,31176.0,2023-07-04 01:20:53.134807,0.04860000000000582,2G,30,0.02,-5,20,35,5,20,5,30,10,16.679365
31150.96,2023-07-04 01:22:15.930548,31173.02,2023-07-04 01:25:56.272059,0.2206000000000131,1G,30,0.02,-5,20,35,5,20,5,30,10,2.71745
31176.64,2023-07-04 01:26:52.525816,31181.66,2023-07-04 01:27:19.422215,0.050200000000004366,2G,30,0.02,-5,20,35,5,20,5,30,10,3.153884
31186.25,2023-07-04 01:27:46.465991,31192.46,2023-07-04 01:28:43.426746,0.06209999999999127,2G,30,0.02,-5,20,35,5,20,5,30,10,2.570522
31192.54,2023-07-04 01:28:44.011207,31199.88,2023-07-04 01:29:22.518616,0.07340000000000145,1G,30,0.02,-5,20,35,5,20,5,30,10,9.477655
31190.09,2023-07-04 01:30:54.852356,31212.7,2023-07-04 01:31:20.855417,0.22610000000000582,1G,30,0.02,-5,20,35,5,20,5,30,10,3.425343
31200.49,2023-07-04 01:32:57.803319,31212.71,2023-07-04 01:33:32.516655,0.12219999999997526,2G,30,0.02,-5,20,35,5,20,5,30,10,4.180103
31161.99,2023-07-04 01:35:53.782137,31199.95,2023-07-04 01:36:27.931045,0.3795999999999913,3G,30,0.02,-5,20,35,5,20,5,30,10,2.801539
31243.61,2023-07-04 01:38:04.505121,31250.62,2023-07-04 01:38:30.620278,0.070099999999984,2G,30,0.02,-5,20,35,5,20,5,30,10,3.648108
31233.43,2023-07-04 01:39:32.619104,31233.53,2023-07-04 01:39:50.820441,0.000999999999985448,1G,30,0.02,-5,20,35,5,20,5,30,10,21.658873
31233.62,2023-07-04 01:40:15.429103,31252.01,2023-07-04 01:40:24.873488,0.18389999999999418,2G,30,0.02,-5,20,35,5,20,5,30,10,29.087403
31023.37,2023-07-04 04:48:52.069123,31059.99,2023-07-04 04:49:27.349075,0.3662000000000262,3G,30,0.02,-5,20,35,5,20,5,30,10,2.7301159999999998
31013.24,2023-07-04 04:53:45.917034,31035.87,2023-07-04 04:54:12.371287,0.2262999999999738,1G,30,0.02,-5,20,35,5,20,5,30,10,3.7243969999999997
31035.99,2023-07-04 04:54:47.836879,31041.44,2023-07-04 04:55:30.967833,0.0544999999999709,2G,30,0.02,-5,20,35,5,20,5,30,10,3.100582
31047.99,2023-07-04 04:55:44.006253,31061.92,2023-07-04 04:58:43.896781,0.13929999999996653,2G,30,0.02,-5,20,35,5,20,5,30,10,3.127114
31066.82,2023-07-04 05:03:45.762794,31085.84,2023-07-04 05:04:24.964836,0.19020000000000437,1G,30,0.02,-5,20,35,5,20,5,30,10,6.5692509999999995
31030.11,2023-07-04 05:08:25.953334,31037.46,2023-07-04 05:09:36.163344,0.07349999999998545,2G,30,0.02,-5,20,35,5,20,5,30,10,3.5846109999999998
31037.52,2023-07-04 05:09:37.036866,31041.26,2023-07-04 05:10:24.350313,0.03739999999997963,2G,30,0.02,-5,20,35,5,20,5,30,10,2.711315
31056.88,2023-07-04 05:10:29.649725,31065.85,2023-07-04 05:11:07.919044,0.08969999999997526,2G,30,0.02,-5,20,35,5,20,5,30,10,9.582193
31066.27,2023-07-04 05:13:40.997935,31071.21,2023-07-04 05:15:08.489987,0.049399999999986906,2G,30,0.02,-5,20,35,5,20,5,30,10,2.209749
31072.73,2023-07-04 05:20:00.854683,31078.13,2023-07-04 05:21:24.726841,0.05400000000001455,2G,30,0.02,-5,20,35,5,20,5,30,10,3.3806599999999998
31043.47,2023-07-04 05:32:36.438139,31064.58,2023-07-04 05:35:26.788098,0.21110000000000584,1G,30,0.02,-5,20,35,5,20,5,30,10,1.813765
30985.91,2023-07-04 05:46:22.007751,30987.99,2023-07-04 05:46:22.873859,0.020800000000017464,2G,30,0.02,-5,20,35,5,20,5,30,10,10.898748
30998.0,2023-07-04 05:46:31.457792,31003.98,2023-07-04 05:47:23.570812,0.059799999999995634,2G,30,0.02,-5,20,35,5,20,5,30,10,20.342466
31004.0,2023-07-04 05:47:24.442232,31013.18,2023-07-04 05:48:20.705108,0.09180000000000291,2G,30,0.02,-5,20,35,5,20,5,30,10,7.603543
31013.1,2023-07-04 05:49:08.974313,31023.99,2023-07-04 05:50:11.539785,0.10890000000003056,2G,30,0.02,-5,20,35,5,20,5,30,10,2.311455
31010.05,2023-07-04 05:51:30.250837,31029.12,2023-07-04 05:52:31.407242,0.1906999999999971,2G,30,0.02,-5,20,35,5,20,5,30,10,2.192416
30931.55,2023-07-04 06:01:06.234307,30940.18,2023-07-04 06:01:27.166745,0.08630000000001019,2G,30,0.02,-5,20,35,5,20,5,30,10,25.682832
30929.66,2023-07-04 06:01:41.580329,30934.77,2023-07-04 06:02:50.749825,0.05110000000000582,2G,30,0.02,-5,20,35,5,20,5,30,10,20.90234
30899.85,2023-07-04 06:05:13.446376,30908.01,2023-07-04 06:05:24.212746,0.08159999999999855,2G,30,0.02,-5,20,35,5,20,5,30,10,18.176352
30906.69,2023-07-04 06:05:31.347356,30935.2,2023-07-04 06:06:07.866859,0.2851000000000204,1G,30,0.02,-5,20,35,5,20,5,30,10,14.806309
30891.32,2023-07-04 06:08:23.821615,30899.99,2023-07-04 06:09:28.577190,0.08670000000001891,2G,30,0.02,-5,20,35,5,20,5,30,10,25.315005
30905.31,2023-07-04 06:09:45.960564,30964.0,2023-07-04 06:10:03.811799,0.5868999999999869,3G,30,0.02,-5,20,35,5,20,5,30,10,2.9038019999999998
30979.41,2023-07-04 06:12:32.280935,30987.04,2023-07-04 06:13:07.275355,0.07630000000001019,2G,30,0.02,-5,20,35,5,20,5,30,10,3.303823
30992.33,2023-07-04 06:13:20.630245,31006.17,2023-07-04 06:13:29.234841,0.13839999999996508,2G,30,0.02,-5,20,35,5,20,5,30,10,3.4084149999999998
31002.53,2023-07-04 06:13:43.689696,31010.44,2023-07-04 06:15:22.638807,0.07909999999999855,2G,30,0.02,-5,20,35,5,20,5,30,10,26.47264
31014.02,2023-07-04 06:16:19.692569,31015.97,2023-07-04 06:16:46.097871,0.019500000000007275,2G,30,0.02,-5,20,35,5,20,5,30,10,2.996466
31019.76,2023-07-04 06:16:46.952411,31027.08,2023-07-04 06:16:50.632376,0.07320000000003347,2G,30,0.02,-5,20,35,5,20,5,30,10,8.764069
31006.44,2023-07-04 06:18:09.106371,31019.96,2023-07-04 06:19:51.085974,0.13520000000000437,2G,30,0.02,-5,20,35,5,20,5,30,10,2.775734
31014.88,2023-07-04 06:22:23.880707,31023.98,2023-07-04 06:23:12.232634,0.09099999999998545,2G,30,0.02,-5,20,35,5,20,5,30,10,2.921649
31023.77,2023-07-04 06:24:14.487421,31032.0,2023-07-04 06:25:42.218501,0.08229999999999564,2G,30,0.02,-5,20,35,5,20,5,30,10,2.617861
31033.35,2023-07-04 06:25:46.282847,31039.12,2023-07-04 06:27:09.031617,0.057700000000004366,2G,30,0.02,-5,20,35,5,20,5,30,10,3.161269
31040.3,2023-07-04 06:27:09.890881,31046.01,2023-07-04 06:27:26.655950,0.05709999999999127,2G,30,0.02,-5,20,35,5,20,5,30,10,3.149664
31046.02,2023-07-04 06:27:27.516735,31050.04,2023-07-04 06:28:05.985525,0.040200000000004364,2G,30,0.02,-5,20,35,5,20,5,30,10,20.778899
31013.96,2023-07-04 06:36:55.870878,31021.44,2023-07-04 06:38:44.988791,0.07479999999999563,2G,30,0.02,-5,20,35,5,20,5,30,10,2.78296
31007.25,2023-07-04 06:46:46.055374,31012.81,2023-07-04 06:47:47.232814,0.0556000000000131,2G,30,0.02,-5,20,35,5,20,5,30,10,3.039177
30991.09,2023-07-04 06:52:13.727294,30997.48,2023-07-04 06:53:06.327421,0.06389999999999418,2G,30,0.02,-5,20,35,5,20,5,30,10,3.357729
30989.56,2023-07-04 06:54:11.801002,30997.59,2023-07-04 06:55:13.021224,0.08029999999998837,2G,30,0.02,-5,20,35,5,20,5,30,10,1.857936
30991.64,2023-07-04 06:57:06.646152,30999.29,2023-07-04 06:58:42.955470,0.07650000000001456,2G,30,0.02,-5,20,35,5,20,5,30,10,3.092873
30984.57,2023-07-04 07:04:57.319309,30993.71,2023-07-04 07:05:50.261778,0.09139999999999418,2G,30,0.02,-5,20,35,5,20,5,30,10,2.96538
30994.33,2023-07-04 07:08:29.774130,30999.97,2023-07-04 07:10:12.170090,0.05639999999999418,2G,30,0.02,-5,20,35,5,20,5,30,10,2.205438
31000.0,2023-07-04 07:14:34.830063,31012.99,2023-07-04 07:17:21.966314,0.129900000000016,2G,30,0.02,-5,20,35,5,20,5,30,10,3.482144
31015.88,2023-07-04 07:18:59.747591,31021.48,2023-07-04 07:21:48.117747,0.05599999999998545,2G,30,0.02,-5,20,35,5,20,5,30,10,2.3983689999999998
31024.0,2023-07-04 07:21:52.831384,31028.64,2023-07-04 07:22:14.752576,0.04639999999999418,2G,30,0.02,-5,20,35,5,20,5,30,10,4.194956
31022.88,2023-07-04 07:26:17.857204,31031.46,2023-07-04 07:27:05.011077,0.08579999999998109,2G,30,0.02,-5,20,35,5,20,5,30,10,7.336564
31010.02,2023-07-04 07:30:53.832855,31016.22,2023-07-04 07:32:39.169048,0.06200000000000728,2G,30,0.02,-5,20,35,5,20,5,30,10,3.1384980000000002
31004.26,2023-07-04 07:35:26.483135,31010.49,2023-07-04 07:36:39.933945,0.06230000000003202,2G,30,0.02,-5,20,35,5,20,5,30,10,21.614418
30912.39,2023-07-04 07:54:07.217661,30929.65,2023-07-04 07:55:43.220976,0.17260000000002038,2G,30,0.02,-5,20,35,5,20,5,30,10,2.087527
30904.45,2023-07-04 07:59:34.248877,30910.82,2023-07-04 07:59:44.932971,0.06369999999998982,2G,30,0.02,-5,20,35,5,20,5,30,10,5.671371
30910.85,2023-07-04 07:59:45.845636,30931.6,2023-07-04 08:01:12.580370,0.20750000000000002,1G,30,0.02,-5,20,35,5,20,5,30,10,17.286648
30943.02,2023-07-04 08:04:25.165470,30948.39,2023-07-04 08:05:04.666407,0.05369999999998981,2G,30,0.02,-5,20,35,5,20,5,30,10,3.751037
30944.08,2023-07-04 08:06:10.524314,30950.56,2023-07-04 08:07:02.716093,0.06479999999999564,2G,30,0.02,-5,20,35,5,20,5,30,10,2.614437
30944.48,2023-07-04 08:07:43.045167,30956.79,2023-07-04 08:08:56.283800,0.1231000000000131,2G,30,0.02,-5,20,35,5,20,5,30,10,12.750232
30935.05,2023-07-04 08:16:57.597485,30948.64,2023-07-04 08:19:43.897318,0.13590000000000146,2G,30,0.02,-5,20,35,5,20,5,30,10,2.963894
30952.54,2023-07-04 08:21:24.811858,30959.6,2023-07-04 08:22:03.726163,0.07059999999997672,2G,30,0.02,-5,20,35,5,20,5,30,10,2.68443
30958.67,2023-07-04 08:23:09.391840,30976.39,2023-07-04 08:24:06.716175,0.17720000000001165,2G,30,0.02,-5,20,35,5,20,5,30,10,2.198221
30920.0,2023-07-04 08:49:22.754779,30929.97,2023-07-04 08:52:26.375231,0.09970000000001164,2G,30,0.02,-5,20,35,5,20,5,30,10,2.883686
30933.05,2023-07-04 08:52:48.396765,30942.93,2023-07-04 08:53:19.182962,0.09880000000001019,2G,30,0.02,-5,20,35,5,20,5,30,10,3.71502
30924.61,2023-07-04 08:55:27.672566,30934.98,2023-07-04 08:56:59.139217,0.10369999999998981,2G,30,0.02,-5,20,35,5,20,5,30,10,13.367082
30910.01,2023-07-04 08:58:10.242626,30930.25,2023-07-04 08:59:24.112390,0.202400000000016,1G,30,0.02,-5,20,35,5,20,5,30,10,8.797516
30913.76,2023-07-04 09:02:05.870404,30922.65,2023-07-04 09:03:20.216002,0.08890000000003057,2G,30,0.02,-5,20,35,5,20,5,30,10,3.73389
30872.27,2023-07-04 09:05:10.296303,30893.42,2023-07-04 09:05:45.546363,0.21149999999997818,1G,30,0.02,-5,20,35,5,20,5,30,10,17.4211
30895.77,2023-07-04 09:05:46.395725,30900.93,2023-07-04 09:06:24.920093,0.05159999999999854,2G,30,0.02,-5,20,35,5,20,5,30,10,18.173811
30900.98,2023-07-04 09:06:25.826356,30907.11,2023-07-04 09:06:59.980447,0.06130000000001019,2G,30,0.02,-5,20,35,5,20,5,30,10,3.6002840000000003
30908.61,2023-07-04 09:07:00.857511,30915.52,2023-07-04 09:07:13.290800,0.06909999999999855,2G,30,0.02,-5,20,35,5,20,5,30,10,3.297548
30916.63,2023-07-04 09:07:14.143085,30929.65,2023-07-04 09:08:49.693118,0.13020000000000437,2G,30,0.02,-5,20,35,5,20,5,30,10,4.565078
30933.13,2023-07-04 09:08:54.604555,30944.4,2023-07-04 09:09:59.683193,0.11270000000000437,2G,30,0.02,-5,20,35,5,20,5,30,10,3.664362
30944.46,2023-07-04 09:10:00.538411,30967.37,2023-07-04 09:12:03.224453,0.22909999999999855,1G,30,0.02,-5,20,35,5,20,5,30,10,24.38327
31002.51,2023-07-04 09:15:03.271923,31013.4,2023-07-04 09:15:42.298679,0.05445000000001528,2G,30,0.02,-5,20,35,5,20,5,30,10,2.91974
31015.04,2023-07-04 09:16:17.386745,31031.34,2023-07-04 09:17:00.921974,0.08149999999999637,2G,30,0.02,-5,20,35,5,20,5,30,10,2.635672
30997.31,2023-07-04 09:23:14.336229,31001.14,2023-07-04 09:23:27.080993,0.019149999999990543,2G,30,0.02,-5,20,35,5,20,5,30,10,4.028844
31013.95,2023-07-04 09:23:32.478417,31022.3,2023-07-04 09:24:24.424787,0.041749999999992723,2G,30,0.02,-5,20,35,5,20,5,30,10,22.168525
30944.14,2023-07-04 09:39:02.469547,30953.87,2023-07-04 09:40:29.357995,0.04864999999999782,2G,30,0.02,-5,20,35,5,20,5,30,10,25.790863
30946.02,2023-07-04 09:41:52.280680,30967.74,2023-07-04 09:42:27.125142,0.10860000000000582,1G,30,0.02,-5,20,35,5,20,5,30,10,3.316049
30978.25,2023-07-04 09:43:58.792509,30980.2,2023-07-04 09:44:25.158656,0.009750000000003638,2G,30,0.02,-5,20,35,5,20,5,30,10,3.482241
30965.05,2023-07-04 09:46:45.124117,30982.4,2023-07-04 09:48:25.392938,0.08675000000001092,2G,30,0.02,-5,20,35,5,20,5,30,10,3.987691
30985.79,2023-07-04 09:48:56.122107,30993.1,2023-07-04 09:49:26.472512,0.03654999999998836,2G,30,0.02,-5,20,35,5,20,5,30,10,1.991384
30998.24,2023-07-04 09:50:10.414742,31003.91,2023-07-04 09:52:03.858693,0.02834999999999127,2G,30,0.02,-5,20,35,5,20,5,30,10,3.143187
31000.52,2023-07-04 09:56:05.026248,31012.38,2023-07-04 09:57:41.593513,0.05930000000000291,2G,30,0.02,-5,20,35,5,20,5,30,10,2.193784
31010.69,2023-07-04 10:01:16.427109,31016.83,2023-07-04 10:02:25.894801,0.03070000000001528,2G,30,0.02,-5,20,35,5,20,5,30,10,2.140052
31018.48,2023-07-04 10:03:45.457030,31030.13,2023-07-04 10:07:51.725663,0.058250000000007275,2G,30,0.02,-5,20,35,5,20,5,30,10,2.6605
31026.81,2023-07-04 10:10:21.191463,31035.6,2023-07-04 10:11:44.333951,0.043949999999986174,2G,30,0.02,-5,20,35,5,20,5,30,10,2.567234
31005.16,2023-07-04 10:16:07.845202,31014.19,2023-07-04 10:18:55.042526,0.04514999999999418,2G,30,0.02,-5,20,35,5,20,5,30,10,3.005617
30999.24,2023-07-04 10:24:09.634463,31005.25,2023-07-04 10:25:19.414865,0.030049999999991996,2G,30,0.02,-5,20,35,5,20,5,30,10,3.4330030000000002
30973.77,2023-07-04 10:33:03.614200,30981.99,2023-07-04 10:33:13.352837,0.04110000000000582,2G,30,0.02,-5,20,35,5,20,5,30,10,20.460753
