Precio_Entrada,Tiempo_Entrada,Precio_Salida,Tiempo_Salida,Ganancia,Método,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11
1909.98,2023-07-05 16:56:29.781770,1912.55,2023-07-05 17:09:09.456756,0.2569999999999936,4G,15,0,-2.5,10,20,2.5,10,2.5,10,10,3.436421
1912.56,2023-07-05 17:09:10.286183,1915.44,2023-07-05 17:28:13.936980,0.2880000000000109,4G,15,0,-2.5,10,20,2.5,10,2.5,10,10,5.711105
1913.39,2023-07-05 17:32:14.194675,1916.31,2023-07-05 18:01:20.176677,0.29199999999998455,4G,15,0,-2.5,10,20,2.5,10,2.5,10,10,4.023033
1909.36,2023-07-05 18:41:56.516546,1911.85,2023-07-05 19:17:25.469376,0.24900000000000092,4G,15,0,-2.5,10,20,2.5,10,2.5,10,10,4.430178
1905.35,2023-07-05 20:05:24.018716,1908.5,2023-07-05 20:08:14.099016,0.3150000000000091,2G,15,0,-2.5,10,20,2.5,10,2.5,10,10,4.020044
1908.79,2023-07-05 20:09:14.548837,1911.21,2023-07-05 20:44:46.585630,0.2420000000000073,4G,15,0,-2.5,10,20,2.5,10,2.5,10,10,4.176854
1908.78,2023-07-05 21:40:35.509681,1911.47,2023-07-05 21:43:57.129919,0.26900000000000546,2G,15,0,-2.5,10,20,2.5,10,2.5,10,10,5.252221
1909.07,2023-07-05 21:49:15.548518,1911.82,2023-07-05 22:00:09.276760,0.275,4G,15,0,-2.5,10,20,2.5,10,2.5,10,10,2.663612
1910.44,2023-07-05 22:01:51.457845,1912.25,2023-07-05 22:16:46.055530,0.18099999999999455,4G,15,0,-2.5,10,20,2.5,10,2.5,10,10,4.640132
1907.09,2023-07-05 22:46:09.311631,1909.78,2023-07-05 22:53:56.189795,0.26900000000000546,2G,15,0,-2.5,10,20,2.5,10,2.5,10,10,9.677075
1907.03,2023-07-05 23:04:29.802757,1909.45,2023-07-05 23:18:25.019016,0.2420000000000073,4G,15,0,-2.5,10,20,2.5,10,2.5,10,10,6.075112
1910.71,2023-07-05 23:19:19.467708,1913.25,2023-07-05 23:22:33.034554,0.2539999999999964,2G,15,0,-2.5,10,20,2.5,10,2.5,10,10,5.035275
1903.0,2023-07-06 00:51:09.022545,1904.73,2023-07-06 01:05:56.887069,0.17300000000000182,4G,15,0,-2.5,10,20,2.5,10,2.5,10,10,3.1459
1900.24,2023-07-06 01:21:08.417604,1903.07,2023-07-06 01:27:13.858419,0.28299999999999276,2G,15,0,-2.5,10,20,2.5,10,2.5,10,10,5.652422
1903.24,2023-07-06 01:27:14.743936,1905.78,2023-07-06 01:42:18.447668,0.2539999999999964,4G,15,0,-2.5,10,20,2.5,10,2.5,10,10,5.543463
1904.94,2023-07-06 01:44:31.130582,1907.73,2023-07-06 01:56:19.303762,0.27899999999999636,4G,15,0,-2.5,10,20,2.5,10,2.5,10,10,3.14763
1907.86,2023-07-06 01:56:19.906877,1910.57,2023-07-06 02:02:56.834193,0.2710000000000036,2G,15,0,-2.5,10,20,2.5,10,2.5,10,10,11.350233
1908.82,2023-07-06 02:04:46.706976,1911.72,2023-07-06 02:08:46.958144,0.2900000000000091,2G,15,0,-2.5,10,20,2.5,10,2.5,10,10,5.10237
